0.000000000000000000e+00
1.969777665909056452e+00
3.160592501046869174e+00
2.348144239215214757e+00
1.699245624526215082e+00
1.882534134788033775e+00
1.131634020799696216e+00
2.318669479381122667e+00
2.829136612274325113e+00
2.473137055773115822e+00
2.151670140292548883e+00
3.037702662121782193e+00
2.479644371208944431e+00
2.378125580029253339e+00
2.883285459441452758e+00
1.495375052081794998e+00
2.119583251147280745e+00
2.367101139532189258e+00
2.405694042203575300e+00
2.583118342636087306e+00
2.578544001821529541e+00
2.272722606155176184e+00
2.713047065183910700e+00
4.028985598868531248e+00
3.714236476325842862e+00
2.002675047625926741e+00
2.914421228660845742e+00
1.940208411364177765e+00
1.469433523109830553e+00
2.672653700261426124e+00
3.228817590790903580e+00
3.023867749365494184e+00
3.268447569697848998e+00
3.995181485389447840e+00
4.047321064818603098e+00
2.840005643441630756e+00
2.028144027082087408e+00
2.583914300290405919e+00
3.818140767892741039e+00
1.769900669915319469e+00
1.704996806708393153e+00
4.220456463704691075e+00
3.334269978932106859e+00
4.007264327609075139e+00
3.831273739045456761e+00
4.873523869712696133e+00
2.828633024878836277e+00
2.336947921614659140e+00
3.824062525586073846e+00
2.937143190436747098e+00
5.709066060028716194e+00
3.764259953597651087e+00
3.769502763422697633e+00
2.332258932951855712e+00
1.954147835465772864e+00
3.760190791365380480e+00
2.775387122958899777e+00
4.097687888145457258e+00
2.869835887982533862e+00
2.779552279655360003e+00
3.975614170312656181e+00
2.783384227694652324e+00
3.140356737406268639e+00
3.017789048022120557e+00
2.589848048711129280e+00
3.914459386337952651e+00
3.327800648163445008e+00
2.599772524290445919e+00
3.385370157903657695e+00
3.201493812350486579e+00
4.156172207253293394e+00
5.901969045566556993e+00
4.325729225391621746e+00
4.122380355686041220e+00
2.605021353132802364e+00
4.359379190543895888e+00
2.900588766873275048e+00
4.136475378470347408e+00
4.185571838945868706e+00
4.471548093132613921e+00
3.060008018502473615e+00
3.315998141650254638e+00
3.734417774149183522e+00
4.224295058827673977e+00
4.370829225588368061e+00
4.141129051935208416e+00
5.509936084000409906e+00
3.245460746503857852e+00
4.358566685342591285e+00
5.291164864997130124e+00
5.230468577273909681e+00
5.341221742925779559e+00
4.067081732866868471e+00
5.542775431538925268e+00
4.250378686790531546e+00
3.361067167043536585e+00
4.110737207927005699e+00
4.950151521799803334e+00
4.992002312594165936e+00
4.425927546489882403e+00
4.407531469493312315e+00
5.874900217472941222e+00
5.171369466701227324e+00
5.750303035479573666e+00
4.580387611514002089e+00
4.615245235091995468e+00
4.971671807733945236e+00
6.099788023156980543e+00
3.797697038944056303e+00
4.940375467196094661e+00
4.536761323209823615e+00
5.693943534669426043e+00
3.766521152070089418e+00
4.181891533311080877e+00
5.156237625642180689e+00
5.333793502456621205e+00
5.911395708177071384e+00
2.524090303841703520e+00
3.754490777962367076e+00
